OBJECT,MJD,RV,HALPHA_INDEX,ERR_HALPHA_INDEX,S_INDEX,ERR_SINDEX,logRHK_INDEX,ERR_logRHK_INDEX,NAI_INDEX,ERR_NAI_INDEX,SHIFT_BARICENTRO_HALPHA,ERR_SHIFT_BAR_HALPHA,SHIFT_BARICENTRO_K,ERR_SHIFT_BAR_K,SHIFT_BARICENTRO_H,ERR_SHIFT_BAR_H,ERR_SHIFT_BAR_D2,ERR_SHIFT_BAR_D2_2,SHIFT_BARICENTRO_D1_2,ERR_SHIFT_BAR_D1_2,MEAN_SLOPE_HALPHA,SIGMA_SLOPE_HALPHA,MEAN_SLOPE_K,SIGMA_SLOPE_K,MEAN_SLOPE_H,SIGMA_SLOPE_H,MEAN_SLOPE_D2,SIGMA_SLOPE_D2,MEAN_SLOPE_D1,SIGMA_SLOPE_D1,DISK_PRESENCE,STy
Gl581,54349.012,-9.76,-0.011852,1.22E-4,0.015513,0.055813,-6.085428,4.752203,0.06791,0.04941,-1.088616,0.254482,1.533765,0.700883,1.010573,0.809956,0.724752,0.172791,-0.013455,0.765505,2.385578,0.33646,3.26605,7.968662,30.158924,11.778716,7.388327,0.76797,3.589267,1.957921,1,63.0
Gl581,54201.358,-9.74,-0.011612,1.23E-4,0.013312,0.070245,-6.349977,9.979267,0.07049,0.031264,-0.882176,0.229306,-0.499458,0.77348,1.042691,0.812362,1.286621,0.233288,-0.125653,0.175471,2.244455,0.294501,-28.961825,3.493662,-15.248101,3.306004,-0.500123,1.347726,10.795541,3.042233,1,63.0
Gl581,55654.173,-9.74,-0.011602,1.48E-4,0.015682,0.06484,-6.220738,8.160937,0.070532,0.03969,-2.072591,0.303472,1.107997,1.016342,0.173042,0.753377,1.16533,0.352176,-0.334426,0.417096,2.121612,0.292306,-94.040624,34.766134,-34.822973,13.853261,13.910304,1.573975,3.559266,2.512531,1,63.0
Gl581,55277.321,-9.75,-0.012098,1.36E-4,0.016279,0.054186,-6.079986,4.744922,0.061019,0.086537,-0.870205,0.291079,0.192851,0.810131,-0.097528,0.924144,1.118014,0.302112,0.123977,0.227599,2.414771,0.283957,-10.579652,10.817035,,,4.024776,1.971636,2.082344,3.916933,1,63.0
Gl581,54571.306,-9.74,-0.011691,1.1E-4,0.015064,0.055009,-5.968194,4.090262,0.077697,0.04069,-1.38517,0.233195,0.143107,1.026567,0.325225,0.819501,0.822461,0.651757,-0.10048,0.333649,2.30079,0.31664,3.903067,13.313651,11.726338,4.857323,0.29557,0.670197,9.391941,6.4247,1,63.0
Gl581,55438.984,-9.75,-0.01081,1.17E-4,0.011313,0.083567,-6.593523,19.350702,0.068812,0.029465,-0.831121,0.27841,1.525008,0.978993,-1.128779,1.205891,0.207081,0.371066,-0.149933,0.14851,2.462288,0.394631,-15.37575,2.884495,-13.432347,3.626262,6.741911,0.881715,3.77248,2.122873,1,63.0
Gl581,54663.038,-9.73,-0.011728,1.21E-4,0.013986,0.074755,-6.205108,8.186448,0.067889,0.039021,-1.174852,0.233167,-1.240725,1.212338,0.908352,0.912449,2.280184,0.213223,0.10687,0.568202,2.374518,0.409626,5.357967,7.473305,-19.469659,4.259362,5.846035,1.61058,11.769774,3.997112,1,63.0
Gl581,53584.956,-9.74,-0.011823,1.12E-4,0.018937,0.070956,-5.883625,3.928092,0.070696,0.031477,-0.762857,0.208341,-0.400046,1.597054,-0.208165,0.809786,1.019545,0.507857,-0.077042,0.352253,2.205026,0.390381,-24.179216,9.696075,-4.860736,8.670309,6.530235,1.263272,14.798952,3.90585,1,63.0
Gl581,54678.051,-9.74,-0.012555,1.11E-4,0.017449,0.056412,-5.911027,3.232816,0.068028,0.048352,-0.644507,0.206407,0.830631,0.531888,0.301321,0.756783,0.228231,0.275965,0.03012,0.166291,1.875947,0.281993,-7.189331,4.180327,-45.948664,9.045286,6.73037,1.999447,11.171562,1.775432,1,63.0
Gl581,55639.317,-9.75,-0.011673,1.2E-4,0.013901,0.051174,-6.191184,6.942758,0.07374,0.041265,-1.240536,0.268023,0.209836,0.977407,1.128266,0.654777,0.424056,0.613713,-0.124051,0.160211,2.300733,0.409271,-26.64393,9.207598,-23.356842,5.103926,6.184794,1.578414,14.064123,2.782392,1,63.0
Gl581,55437.011,-9.72,-0.01058,1.51E-4,0.014319,0.058466,-6.175096,6.675285,0.071294,0.048576,-1.194053,0.318765,0.259964,0.795627,1.621205,0.962026,4.019749,0.41368,-0.161432,0.134976,2.430204,0.297545,-10.852694,8.652581,-24.241037,19.71168,2.983397,1.038181,10.425689,4.697996,1,63.0
Gl581,54676.999,-9.76,-0.012264,1.29E-4,0.015847,0.065291,-6.013219,4.540219,0.073388,0.022487,-0.709852,0.237823,-0.694637,0.945659,-0.385736,1.009606,2.075702,0.155119,-0.052887,0.293176,2.267905,0.373463,-31.484784,5.063545,-6.805089,8.561806,2.864352,1.601482,8.983713,2.855799,1,63.0
Gl581,55297.258,-9.74,-0.009346,1.11E-4,0.012843,0.063796,-6.248549,7.518847,0.066487,0.031639,-1.492487,0.318625,0.9808,1.05292,0.094181,0.899161,0.758866,0.254765,-0.09808,0.270874,1.990681,0.251843,-9.465391,2.143784,-0.942942,2.975608,0.027446,2.40607,3.388269,2.631144,1,63.0
Gl581,55456.972,-9.75,-0.012178,1.0E-4,0.016373,0.078814,-5.961862,4.742314,0.080845,0.019955,-1.343341,0.204656,-0.08956,0.997187,0.395379,1.129948,0.366678,0.369145,-0.296597,0.606808,2.697578,0.33291,16.925081,11.271797,-40.69479,6.444062,6.5254,0.60479,5.678812,1.633582,1,63.0
Gl581,54298.06,-9.74,-0.010601,1.19E-4,0.012289,0.053832,-6.40554,11.26018,0.075549,0.026285,-1.608246,0.259221,-2.029912,0.898148,0.283142,0.745524,0.571447,0.236028,-0.150191,0.268336,1.974002,0.273768,-13.259398,7.151719,1.078718,3.120039,4.055125,1.385005,11.18187,2.336286,1,63.0
Gl581,55434.007,-9.76,-0.010266,1.27E-4,0.015314,0.072885,-6.170631,8.025767,0.067044,0.042389,-1.024861,0.296071,0.87819,1.226407,1.669554,1.320907,0.191073,0.506809,0.08108,0.250892,2.033974,0.408583,22.713652,14.459398,-23.54561,1.792512,2.159185,1.66259,5.692702,2.215225,1,63.0
Gl581,53918.113,-9.74,-0.009875,1.19E-4,0.013261,0.070386,-6.33826,10.451011,0.070778,0.029057,-1.541008,0.270926,-0.702926,0.942955,-1.156025,0.728294,1.871605,0.233717,0.078014,0.269274,2.345022,0.45132,16.694577,3.533954,-42.114334,20.290444,4.282983,0.777176,8.47347,1.970072,1,63.0
Gl581,54194.363,-9.76,-0.009723,1.25E-4,0.019155,0.063532,-5.855321,3.397876,0.074485,0.026676,-1.53761,0.297326,0.463211,0.904272,0.289732,0.825202,0.257088,0.262832,-0.07972,0.3673,2.104325,0.326092,19.653885,17.603488,-43.266683,13.281167,6.083701,0.923954,2.897469,2.57652,1,63.0
Gl581,53950.98,-9.74,-0.012409,1.11E-4,0.017225,0.023626,-5.934683,2.685907,0.069648,0.040187,-1.280183,0.190307,-0.291561,0.490933,0.292827,0.326923,0.817728,0.327396,-0.145127,0.306522,2.730439,0.418931,-26.96696,11.667137,-42.767469,9.603293,3.154289,1.914162,0.18269,3.746559,1,63.0
Gl433,55949.352,17.59,-0.021791,7.4E-5,0.033483,0.030456,-5.29318,0.942078,0.132004,0.029582,-0.256634,0.082127,0.374587,0.393343,0.215306,0.50944,0.173766,0.21503,-0.043953,0.522426,2.632113,1.321433,-37.909016,88.343442,-77.524551,21.971629,13.394525,2.317702,7.921146,11.627718,1,62.0
Gl433,55055.956,17.59,-0.020693,7.2E-5,0.030341,0.0382,-5.33529,1.065582,0.127461,0.053603,0.059321,0.089321,-0.637049,0.568651,0.420093,0.653741,0.854494,0.419933,0.106345,0.328985,3.649063,1.259573,-10.486792,29.667807,-56.223889,41.794247,6.809686,2.63053,14.648181,4.02609,1,62.0
Gl433,55962.33,17.59,-0.021357,6.7E-5,0.03596,0.032674,-5.254106,0.867376,0.138928,0.029925,-0.141377,0.076012,0.381539,0.507371,0.704853,0.589618,0.515553,0.275667,0.015306,0.16923,7.647659,2.309127,94.995193,35.788348,-93.903947,46.937303,5.362528,1.91114,-0.419267,2.713618,1,62.0
Gl433,55054.965,17.6,-0.020799,9.9E-5,0.032327,0.028063,-5.280623,0.948175,0.13859,0.026159,0.484497,0.102613,0.105783,0.456742,0.899044,0.631802,1.591906,0.55152,0.004775,0.294992,-0.559435,1.741314,-17.080694,47.698783,-122.737388,8.915454,11.040623,6.120555,5.458461,2.51672,1,62.0
Gl433,55960.322,17.6,-0.021364,6.3E-5,0.034864,0.028452,-5.265022,0.882898,0.13601,0.02316,-0.509712,0.080314,0.111358,0.498722,0.18113,0.460705,0.374164,0.488925,0.042842,0.238004,8.091123,2.935847,298.015686,499.481647,-65.316418,19.884097,0.34643,2.202593,15.021326,2.47472,1,62.0
Gl433,54556.13,17.59,-0.02314,7.1E-5,0.037834,0.029276,-5.209528,0.81063,0.130248,0.031367,-0.024713,0.074143,0.293259,0.530432,0.483117,0.418324,0.267481,0.233136,-0.097663,0.335783,2.783256,3.682947,-101.073854,35.044733,-85.36282,49.689787,-0.532256,2.415742,29.171479,5.286771,1,62.0
Gl433,55892.355,17.59,-0.020907,6.4E-5,0.032856,0.031892,-5.283801,0.964883,0.133622,0.045738,-0.269304,0.088351,0.23462,0.462268,0.38263,0.477134,1.183127,0.582661,0.106436,0.314179,5.534482,1.755848,-40.821813,36.195715,-62.900254,22.001386,2.748216,2.048698,11.551076,5.601926,1,62.0
Gl433,55955.337,17.59,-0.022271,6.5E-5,0.033894,0.039251,-5.280964,0.923689,0.138596,0.029729,-0.227699,0.061549,0.448282,0.534912,0.308628,0.558908,0.568403,0.172893,0.127068,0.351248,6.41195,1.965217,36.695394,36.609226,-303.638017,24.020082,7.807268,3.955066,8.805922,3.754757,1,62.0
Gl433,55951.333,17.6,-0.02208,6.5E-5,0.031582,0.031905,-5.328717,0.98028,0.138868,0.03506,-0.369576,0.064809,-0.058648,0.560831,0.836888,0.586998,1.716681,0.122903,0.081258,0.290722,3.226268,1.259306,7.032613,23.369094,-75.112511,26.560791,12.211986,2.580586,8.231346,2.994392,1,62.0
Gl433,55956.313,17.59,-0.02197,6.4E-5,0.032044,0.029324,-5.327577,1.003387,0.136189,0.054613,-0.277304,0.06368,0.159437,0.583004,0.200492,0.434455,1.857278,0.271186,0.016419,0.362056,5.447933,1.407359,43.565334,29.528236,-129.471212,22.758946,16.3654,1.954483,29.752446,4.962989,1,62.0
Gl433,54549.162,17.59,-0.022474,7.6E-5,0.035915,0.035585,-5.220492,0.81896,0.143715,0.029937,-0.428069,0.079939,-0.028832,0.481565,0.11723,0.619946,0.903037,0.130593,-0.123658,0.27328,-0.244971,3.477397,32.639107,48.725005,-75.872112,13.729447,5.909874,4.54034,19.106045,1.79836,1,62.0
Gl433,55893.335,17.59,-0.02067,7.1E-5,0.033099,0.028981,-5.280878,0.964103,0.136778,0.018983,-0.33695,0.091099,0.347807,0.519072,0.441073,0.543657,1.794664,0.322747,0.131131,0.274575,4.295607,2.217792,-27.387777,17.938125,-171.773917,37.391672,-0.645478,2.614816,27.28565,9.345108,1,62.0
Gl433,54566.139,17.59,-0.022715,7.3E-5,0.034967,0.008337,-5.24628,0.728234,0.134621,0.023022,-0.021527,0.078938,0.244891,0.098539,0.187148,0.145442,2.616076,0.419987,0.178924,0.226707,-1.724892,2.391028,-71.92055,39.973241,-316.454421,38.795383,2.804543,2.665343,13.026095,2.664436,1,62.0
Gl433,55954.343,17.59,-0.021431,8.1E-5,0.033045,0.031499,-5.288145,0.972775,0.127226,0.037613,-0.245357,0.083113,-0.114438,0.537709,0.108437,0.600145,0.866238,0.226343,0.093883,0.227706,6.490883,2.841657,114.590448,41.821011,-124.738922,43.924528,3.258477,1.4945,-3.625367,2.702745,1,62.0
Gl433,55045.961,17.6,-0.020316,6.9E-5,0.035253,0.034848,-5.249153,0.878578,0.130406,0.027289,-0.090065,0.088825,0.142788,0.432683,0.447153,0.459573,0.084073,0.462918,-0.027488,0.153502,1.449938,1.278272,-81.028951,87.156462,-93.328306,16.401763,7.112443,2.466435,6.554326,4.386889,1,62.0
Gl433,53511.067,17.59,-0.022126,7.0E-5,0.030985,0.030788,-5.32026,0.979223,0.119981,0.034519,-0.206612,0.083274,0.538409,0.405483,0.259352,0.613001,0.761024,0.443836,0.102053,0.245462,3.526756,1.401672,-2.143656,12.596994,-71.04738,19.710702,7.114254,4.25567,12.406256,5.764347,1,62.0
Gl433,55961.312,17.59,-0.021211,8.1E-5,0.036647,0.030928,-5.24196,0.82586,0.143126,0.020716,-0.372678,0.087852,0.685002,0.535094,0.343301,0.516178,2.222024,0.235548,0.117903,0.254387,5.190283,2.395615,-7.940093,17.602049,-123.682128,30.667654,5.943136,3.689225,6.81344,1.886021,1,62.0
Gl433,55948.324,17.59,-0.021826,6.4E-5,0.032279,0.031118,-5.308084,0.949676,0.130097,0.032209,-0.357755,0.083358,-0.120166,0.51219,0.262364,0.519308,2.067911,0.26836,-0.129349,0.368117,3.281055,1.921442,-63.158482,24.634596,-222.84648,22.419433,15.104741,2.352896,11.029653,4.296768,1,62.0
Gl433,52989.331,17.59,-0.020474,8.7E-5,0.028693,0.034774,-5.405969,1.333736,0.126622,0.029551,-0.218935,0.110471,0.382087,0.587237,0.350483,0.503781,3.103499,0.135958,0.015031,0.191264,3.042359,1.250443,-18.761589,32.524314,-39.654084,23.826868,6.200743,2.414227,8.277376,4.940461,1,62.0
Gl433,55999.171,17.59,-0.020367,8.3E-5,0.03566,0.033783,-5.243364,0.819739,0.145751,0.015983,-0.241812,0.094502,0.360573,0.477508,0.440425,0.606801,0.430763,0.350587,0.243441,0.229531,6.222683,2.00071,-36.638844,18.047185,-43.483297,14.051846,19.185169,3.783384,15.318477,5.508962,1,62.0
Gl433,55963.305,17.59,-0.021297,7.4E-5,0.035436,0.032238,-5.255888,0.898893,0.127572,0.029599,-0.281699,0.099856,-0.209833,0.477029,0.110269,0.513755,0.634499,0.231773,-0.066276,0.331664,5.289294,1.578746,-64.962924,52.432062,-60.548161,46.948492,4.135738,5.325569,21.879626,2.047083,1,62.0
Gl433,54200.166,17.59,-0.021158,7.1E-5,0.031294,0.029542,-5.309865,0.918375,0.133836,0.026784,-0.120594,0.091255,0.114856,0.590797,0.614131,0.55091,0.241815,0.234924,-0.136777,0.367626,-1.842557,1.935855,123.688641,56.46718,-161.570053,27.936235,-1.61124,2.361713,8.534281,3.585489,1,62.0
Gl433,55958.322,17.59,-0.021671,7.4E-5,0.034718,0.028596,-5.269545,0.8636,0.12117,0.03905,-0.242386,0.094516,-0.30854,0.583668,0.172591,0.400149,1.570997,0.447777,0.032693,0.298877,3.492537,1.037355,-147.96886,47.884403,-75.900399,46.104391,18.085625,2.384902,4.514297,4.879644,1,62.0
Gl433,54229.134,17.6,-0.022035,7.9E-5,0.035197,0.036741,-5.249692,0.907084,0.139042,0.019519,0.162829,0.105844,0.288232,0.792832,0.733636,0.579678,0.209551,0.234021,0.131756,0.52868,5.234135,3.341008,21.360706,30.274741,-51.210707,16.095854,17.25804,1.850459,3.478146,4.082581,1,62.0
Gl433,55046.98,17.61,-0.019718,7.6E-5,0.034373,0.035766,-5.266222,0.95561,0.117817,0.028586,0.19987,0.098853,0.421488,0.568672,0.345541,0.473549,2.993075,0.354956,-0.124838,0.443396,-2.192494,1.740208,26.039805,17.612389,-59.114573,19.704174,11.401204,3.04178,6.044933,3.261551,1,62.0
Gl433,54645.005,17.59,-0.021484,6.5E-5,0.038136,0.035568,-5.196373,0.768702,0.134335,0.025857,-0.038859,0.07672,0.188365,0.80163,0.776686,0.527298,0.117098,0.234354,0.090973,0.308707,9.146319,3.74626,35.684737,40.783522,-270.527338,31.257415,-4.747726,3.705354,-0.983816,6.63047,1,62.0
Gl433,54678.974,17.59,-0.020682,7.9E-5,0.039658,0.026572,-5.183673,0.736708,0.135872,0.021044,0.579938,0.088352,0.225046,0.496897,0.180999,0.531853,1.708892,0.401628,-0.185504,0.268759,-6.088082,3.760035,112.128831,65.170906,-86.027598,98.263523,3.623904,2.945294,-1.480544,3.083376,1,62.0
Gl433,54562.175,17.59,-0.022836,7.4E-5,0.036724,0.007713,-5.219159,0.690517,0.128976,0.027001,-0.252152,0.076413,0.427943,0.136809,0.182116,0.143122,0.145954,0.283232,-0.034763,0.115043,7.074962,1.387811,-629.668319,112.115087,-207.715426,36.14575,-1.307007,2.188106,11.711476,3.802765,1,62.0
Gl433,55047.978,17.59,-0.02025,8.7E-5,0.031779,0.037566,-5.314553,1.067335,0.1405,0.073066,0.146363,0.11262,0.517898,0.427271,-0.167939,0.652609,1.253349,0.373203,0.18012,0.31672,-0.010386,1.956603,43.150706,18.200508,-63.042141,20.256091,-1.299196,2.271303,-0.605402,6.473897,1,62.0
Gl433,55891.342,17.59,-0.0204,7.0E-5,0.033707,0.031783,-5.270825,0.927083,0.12783,0.022966,-0.187143,0.081899,0.228503,0.543277,0.845922,0.542924,1.965774,0.376468,-0.085025,0.577331,1.189044,1.079326,-127.175875,52.880297,-114.563651,28.974805,0.919113,3.161689,3.789549,4.488324,1,62.0
Gl433,54639.042,17.59,-0.022186,8.5E-5,0.03207,0.03007,-5.30248,0.974234,0.138204,0.028987,-0.229188,0.107454,0.431514,0.59789,0.777069,0.55357,0.42454,0.210471,0.023398,0.138335,8.555471,5.328297,42.986697,26.844847,-140.413613,69.515312,-0.18912,3.159696,9.8759,4.600204,1,62.0
Gl433,54660.959,17.6,-0.022301,9.7E-5,0.043686,0.028913,-5.125389,0.668916,0.146016,0.018336,0.001792,0.109636,0.049155,0.475686,0.623838,0.506163,0.186847,0.079762,0.103745,0.296738,9.543846,4.592387,-37.726034,88.470948,-61.259217,69.599474,13.232307,1.596037,31.898976,4.752939,1,62.0
Gl433,54672.012,17.59,-0.022697,6.0E-5,0.035253,0.028983,-5.25745,0.917288,0.131821,0.02512,0.515587,0.058057,0.357046,0.551275,0.403899,0.417243,1.217376,0.451106,0.288523,0.329735,10.97306,6.169018,102.294599,9.266958,-40.822598,42.572154,-0.517336,3.057459,-0.918393,2.923011,1,62.0
Gl433,54676.974,17.59,-0.02215,8.6E-5,0.031544,0.033495,-5.305697,1.013991,0.116958,0.042396,0.367464,0.090518,0.528175,0.576566,0.274872,0.546742,2.562767,0.405121,-0.014329,0.152427,2.101495,1.835786,88.674794,33.31977,-120.165983,18.295956,10.348322,3.076428,13.083375,5.081689,1,62.0
Gl433,54646.005,17.59,-0.022038,6.6E-5,0.037073,0.037436,-5.219411,0.831086,0.130747,0.037885,0.039337,0.067398,0.393929,0.511702,0.72992,0.714108,1.643382,0.465014,0.084913,0.188236,3.247184,2.747876,-5.114699,11.756771,-30.24903,23.091249,3.624635,2.220959,19.889597,5.252725,1,62.0
Gl433,54673.968,17.59,-0.021841,6.3E-5,0.035023,0.035776,-5.252412,0.948096,0.133096,0.025466,0.297133,0.069689,0.703422,0.463456,0.401931,0.540485,0.104232,0.372691,0.154841,0.162071,7.984418,6.075071,-97.87767,30.243688,-154.401542,13.763605,5.137779,4.125049,-3.874188,5.337056,1,62.0
Gl433,54680.967,17.59,-0.021865,8.2E-5,0.037679,0.032931,-5.209918,0.848203,0.131849,0.05242,0.466037,0.112715,-0.679472,0.487112,0.546602,0.490283,2.147962,0.403193,-0.09108,0.308591,4.165914,3.152135,-65.325561,17.018369,-87.527867,71.455191,2.697365,2.10039,6.385304,3.204755,1,62.0
Gl433,54460.347,17.59,-0.021928,8.0E-5,0.039015,0.027775,-5.191229,0.74455,0.140448,0.021649,-0.342616,0.10594,0.339231,0.434749,0.37603,0.466832,1.892743,0.31879,-0.039904,0.218726,7.192551,2.166516,77.948141,31.750207,-132.467531,62.998524,10.327227,3.414962,14.774752,2.864872,1,62.0
Gl433,54643.035,17.59,-0.022253,7.7E-5,0.034937,0.030155,-5.255936,0.862373,0.128454,0.024969,0.027651,0.092343,-0.165173,0.475145,0.263646,0.525351,2.88574,0.197686,0.061343,0.444109,5.979858,4.421367,2.92702,65.884659,-59.979034,33.084357,1.31306,3.390099,5.955885,5.455641,1,62.0
Gl876,56997.019,-1.84,0.001884,1.42E-4,0.058776,0.060785,-5.100552,0.648559,0.101034,0.047329,-17.386239,1.390073,0.346683,0.775197,-0.013882,0.596316,0.053509,0.436385,-0.042589,0.228732,0.891419,0.613714,622.971886,604.464596,-420.287792,55.223381,-7.806742,2.094102,5.336432,3.72641,0,63.5
Gl876,53544.367,-1.96,0.00621,1.11E-4,0.078877,0.008732,-4.965226,0.429863,0.107489,0.018052,-3.600248,0.486425,0.463785,0.098417,0.265119,0.113435,0.076731,0.406876,0.241955,0.338336,1.864255,0.39908,-761.881953,396.736804,-498.496873,91.638379,-5.623347,1.495159,1.276332,1.049849,0,63.5
Gl876,57000.023,-1.78,0.001321,1.13E-4,0.059226,0.046088,-5.112711,0.675159,0.092197,0.025664,-21.545105,2.088377,0.279187,0.593728,0.305873,0.561285,1.99011,0.506453,0.160917,0.505546,1.608571,0.218003,170.303313,119.595601,-582.678522,41.382008,-0.397379,0.802433,3.465822,1.575174,0,63.5
Gl876,56263.062,-1.77,-0.011412,1.47E-4,0.039342,0.048584,-5.356908,1.144049,0.081,0.02952,4.01404,0.373442,-0.314708,0.606286,0.40614,0.487199,0.2566,0.119318,0.031186,0.328184,1.559474,0.798437,90.307195,14.932265,-123.008201,43.777908,0.068465,1.377902,3.465427,1.898727,0,63.5
Gl876,55842.072,-1.72,-0.012362,1.67E-4,0.037067,0.047592,-5.343466,1.02861,0.079064,0.025363,1.071101,0.313893,0.367355,0.535729,0.399045,0.587709,1.298186,0.377961,-0.074574,0.15907,2.819558,0.235357,-314.790583,205.409607,-396.256484,76.661722,0.787915,0.85996,10.851899,1.156676,0,63.5
Gl876,55392.324,-2.16,-0.012358,1.48E-4,0.029181,0.050611,-5.446074,1.259205,0.07195,0.056214,1.016668,0.309232,0.507888,0.657394,0.317759,0.687976,5.039456,0.260977,-0.107764,0.309315,2.629978,0.449223,40.085538,16.031405,-38.293326,8.984977,-0.178516,0.536166,3.197097,1.971522,0,63.5
Gl876,56248.029,-2.07,-0.012587,1.39E-4,0.033911,0.053156,-5.400807,1.071798,0.079886,0.042842,1.679785,0.293191,0.114228,0.500754,0.279976,0.591222,1.020616,0.28937,-0.00705,0.173446,2.091421,0.282835,165.713594,57.184862,-128.644204,24.830537,1.939971,1.545774,11.995089,6.898504,0,63.5
Gl876,56617.099,-1.97,-0.005157,1.29E-4,0.048897,0.047349,-5.206562,0.785155,0.083036,0.026428,6.986361,0.712467,0.56695,0.416517,0.077988,0.57802,1.099242,0.285173,0.115249,0.170585,2.286903,0.299434,529.60415,107.116576,-181.99053,89.156035,-0.007359,0.586799,5.926817,1.783714,0,63.5
Gl876,57003.059,-1.71,-0.004904,1.31E-4,0.048929,0.045715,-5.205191,0.800338,0.081133,0.032653,7.416683,0.857128,0.822948,0.495498,0.496493,0.530543,1.112611,0.457526,-0.030939,0.400677,2.07219,0.313268,264.836157,128.443939,-10.405896,51.667612,-0.245906,0.628088,2.986045,1.474858,0,63.5
Gl876,55769.326,-1.87,-0.012276,1.32E-4,0.03552,0.056969,-5.368556,1.1211,0.075739,0.045494,1.159681,0.291318,-0.035783,0.636806,0.221078,0.644788,0.515154,0.207906,0.180992,0.161337,3.258939,0.266687,7.289819,9.14511,-85.212392,42.511868,-1.315089,1.220803,9.154511,2.570731,0,63.5
Gl876,54429.06,-1.95,-0.011685,1.57E-4,0.040312,0.046879,-5.282723,0.963395,0.08065,0.02551,1.979755,0.280189,0.152215,0.604442,0.021088,0.592209,2.783141,0.326919,0.19639,0.20712,2.801183,0.493691,-15.575368,32.147809,-114.592136,30.965801,0.070024,0.611615,6.394785,1.741886,0,63.5
Gl876,56186.202,-2.1,-0.011315,1.33E-4,0.03909,0.047756,-5.329515,1.030852,0.085034,0.023001,1.465357,0.298688,-0.054021,0.598629,0.397176,0.567664,0.730895,0.368659,-0.093775,0.134137,3.109751,0.287343,-64.321046,104.309336,-156.010626,29.1171,1.746057,0.277524,7.718072,3.978318,0,63.5
Gl876,55779.232,-1.73,-0.010483,1.26E-4,0.042108,0.048658,-5.282686,0.908985,0.083034,0.028096,0.943204,0.31035,0.010734,0.569865,0.172984,0.604297,0.453375,0.469552,0.00316,0.300161,3.440245,0.399012,47.761817,95.543103,-73.144336,18.055681,2.831086,1.101118,8.283024,4.119344,0,63.5
Gl876,56458.42,-1.69,-0.00527,1.23E-4,0.047577,0.05464,-5.233132,0.81422,0.089035,0.015999,3.965795,0.601434,0.004309,0.761362,0.667747,0.75416,1.672521,0.167277,0.066037,0.287311,2.520579,0.243932,-183.955838,102.622745,-185.589955,48.834313,-1.219887,0.534071,2.430928,2.630607,0,63.5
Gl876,55456.088,-2.18,-0.010033,1.29E-4,0.042628,0.043497,-5.268174,0.893467,0.077317,0.036883,1.703377,0.344228,0.643294,0.618098,-0.085139,0.686665,1.349314,0.464329,-0.106178,0.296594,2.381567,0.257099,-1.207554,48.300945,-220.100586,41.995255,2.404721,0.401888,2.502952,2.57104,0,63.5
Gl876,53546.439,-2.03,-0.012137,1.71E-4,0.036766,0.06108,-5.354019,1.102638,0.078303,0.022033,1.654722,0.364873,0.561557,0.810994,0.478556,0.674442,1.361698,0.264626,0.33946,0.310478,3.174034,0.317223,-34.743598,109.328797,-263.845647,40.472791,1.924936,1.458025,9.463387,1.145615,0,63.5
Gl876,56604.036,-2.12,-0.008745,1.28E-4,0.034748,0.051402,-5.390696,1.058452,0.072512,0.05062,1.679139,0.358776,0.224663,0.53328,-0.092353,0.612734,0.137978,0.224298,-0.151308,0.449884,2.895104,0.418206,205.562004,58.395316,-59.825159,99.674611,5.35248,0.955764,12.571845,2.284655,0,63.5
Gl876,55373.39,-1.8,-0.011328,1.72E-4,0.038526,0.046956,-5.329747,0.961903,0.078961,0.033658,0.99375,0.386776,0.18315,0.623894,0.20832,0.666512,0.466695,0.167567,0.061142,0.230509,2.970121,0.299773,-27.582841,36.809301,-72.354975,31.962572,-1.013756,0.41289,-0.661987,1.205623,0,63.5
Gl876,54339.208,-2.0,-0.011348,1.19E-4,0.040261,0.011596,-5.284375,0.707022,0.081047,0.028571,1.109894,0.30078,0.468116,0.185816,0.358262,0.184485,1.48987,0.260179,0.116759,0.203335,2.637501,0.306082,-270.973175,55.276633,-138.631685,27.135244,-0.523095,0.171079,0.984575,1.330012,0,63.5
Gl876,56874.275,-1.88,-0.006786,1.34E-4,0.044982,0.049445,-5.251111,0.774377,0.088482,0.02309,1.834285,0.495587,0.671097,0.622548,-0.267685,0.602967,1.849356,0.25501,0.21053,0.200433,2.505921,0.285131,0.820575,47.366075,-88.254875,45.549494,2.235279,0.300954,1.623873,1.713007,0,63.5
Gl876,56623.012,-1.86,-0.008737,1.45E-4,0.04654,0.04916,-5.222602,0.800888,0.084973,0.015273,2.743789,0.433801,0.814669,0.673228,0.235476,0.585989,1.200383,0.242744,0.132686,0.328467,3.212538,0.363904,44.692486,31.780808,-161.918497,100.311807,-1.13211,0.46413,1.710914,1.087076,0,63.5
Gl876,56115.353,-2.09,-0.011564,1.46E-4,0.033224,0.047342,-5.387077,1.211659,0.085593,0.031731,1.085836,0.346324,-0.437203,0.762374,0.523611,0.56273,1.071037,0.293591,-0.10139,0.411478,2.624738,0.304581,-7.99872,8.5975,-193.60405,18.080378,0.641651,0.326351,10.126573,1.55414,0,63.5
